uri,track_name,artist_uri,artist_name,album_uri,album_name,album_artist_uri,album_artist_name,album_release_date,album_image_url,disc_number,track_number,track_duration_ms,track_preview_url,explicit,popularity,isrc,added_by,added_at,itunes_identifier,guess_date
spotify:track:7rPzEczIS574IgPaiPieS3,"Another Brick In The Wall, Pt. 2 - 2011 Remastered Version",spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,spotify:album:6WaIQHxEHtZL0RZ62AuY0g,The Wall (Remastered),spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,1979,https://i.scdn.co/image/ab67616d0000b273f34e8811de255b34c56301d8,1,5,228586,https://p.scdn.co/mp3-preview/d22d0354d04e42472f6176bcc2921470b97c0ba6?cid=9950ac751e34487dbbe027c4fd7f8e99,False,69,GBN9Y1100099,spotify:user:,1970-01-01T00:00:00Z,,2024-12-09 21:32:42.998927
spotify:track:3ZE3wv8V3w2T2f7nOCjV0N,Life on Mars? - 2015 Remaster,spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,spotify:album:6fQElzBNTiEMGdIeY0hy5l,Hunky Dory (2015 Remaster),spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,1971,https://i.scdn.co/image/ab67616d0000b273e464904cc3fed2b40fc55120,1,4,235986,https://p.scdn.co/mp3-preview/2f790302db8b1fc1138a5570fcc169ac7b4a0aab?cid=9950ac751e34487dbbe027c4fd7f8e99,False,67,USJT11500131,spotify:user:,1970-01-01T00:00:00Z,,2024-11-05 21:32:42.998927
spotify:track:2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,spotify:artist:711MCceyCBcFnzjGY4Q7Un,AC/DC,spotify:album:10v912xgTZbjAtYfyKWJCS,Highway to Hell,spotify:artist:711MCceyCBcFnzjGY4Q7Un,AC/DC,1979,https://i.scdn.co/image/ab67616d0000b27351c02a77d09dfcd53c8676d0,1,1,208400,https://p.scdn.co/mp3-preview/e5dde93998c6b622d0ac236ceeaabd49481da078?cid=9950ac751e34487dbbe027c4fd7f8e99,False,83,AUAP07900028,spotify:user:,1970-01-01T00:00:00Z,,2024-11-15 21:32:42.998927
spotify:track:7aE5WXu5sFeNRh3Z05wwu4,Wish You Were Here - 2011 Remaster,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,spotify:album:6uvBKDGlJAYLH5Vy6RQVsc,Wish You Were Here (Remastered Version),spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,1975,https://i.scdn.co/image/ab67616d0000b273df3aa3f27dfda3285ca7a2e5,1,4,304200,https://p.scdn.co/mp3-preview/5bb42b139a36eb17690ab2be1e38aead047aed88?cid=9950ac751e34487dbbe027c4fd7f8e99,False,62,GBN9Y1100088,spotify:user:,1970-01-01T00:00:00Z,,2024-11-19 21:32:42.998927
spotify:track:3mRM4NM8iO7UBqrSigCQFH,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",spotify:artist:1LZEQNv7sE11VDY3SdxQeN,Bee Gees,spotify:album:5YHZaCxCuuK81h4Fimb9rT,Greatest,spotify:artist:1LZEQNv7sE11VDY3SdxQeN,Bee Gees,1979,https://i.scdn.co/image/ab67616d0000b27352038992fc6d7868f31d23b7,1,5,285373,https://p.scdn.co/mp3-preview/8f43872d18d4027177f10b909ef4d1d9b0553b5f?cid=9950ac751e34487dbbe027c4fd7f8e99,False,76,NLF057790034,spotify:user:11135692880,2020-03-10T14:30:01Z,,2024-12-01 21:32:42.998927
spotify:track:5KgbyD2lQQlIupAaPjgiXg,"Night Fever - From ""Saturday Night Fever"" Soundtrack",spotify:artist:1LZEQNv7sE11VDY3SdxQeN,Bee Gees,spotify:album:5YHZaCxCuuK81h4Fimb9rT,Greatest,spotify:artist:1LZEQNv7sE11VDY3SdxQeN,Bee Gees,1979,https://i.scdn.co/image/ab67616d0000b27352038992fc6d7868f31d23b7,1,2,212253,https://p.scdn.co/mp3-preview/a528a013ac5104940313aafc3a56c493efab03a7?cid=9950ac751e34487dbbe027c4fd7f8e99,False,73,NLF057790035,spotify:user:11135692880,2020-03-10T14:30:01Z,,2024-11-11 21:32:42.998927
spotify:track:6T5GTy1l6dRmagqpNPjdoc,Too Much Heaven,spotify:artist:1LZEQNv7sE11VDY3SdxQeN,Bee Gees,spotify:album:6bddpRTD2imtFdhXqr6MKm,Spirits Having Flown,spotify:artist:1LZEQNv7sE11VDY3SdxQeN,Bee Gees,1979,https://i.scdn.co/image/ab67616d0000b27344d10bd5b6282b959d695a41,1,2,296000,https://p.scdn.co/mp3-preview/6ec2500ec15836124e1cbd393d468d1a23dd225c?cid=9950ac751e34487dbbe027c4fd7f8e99,False,68,NLF057890032,spotify:user:11135692880,2020-03-10T14:30:01Z,1541946335.0,2024-10-18 21:32:42.998927
spotify:track:6UXXeFqMBGiqjkzQzkMT3E,Tragedy,spotify:artist:1LZEQNv7sE11VDY3SdxQeN,Bee Gees,spotify:album:6bddpRTD2imtFdhXqr6MKm,Spirits Having Flown,spotify:artist:1LZEQNv7sE11VDY3SdxQeN,Bee Gees,1979,https://i.scdn.co/image/ab67616d0000b27344d10bd5b6282b959d695a41,1,1,303333,https://p.scdn.co/mp3-preview/9ade63223c7994cde2758c7e58486ccddec57c17?cid=9950ac751e34487dbbe027c4fd7f8e99,False,71,NLF057990026,spotify:user:11135692880,2020-03-10T14:30:01Z,,2024-11-04 21:32:42.998927
spotify:track:0GjEhVFGZW8afUYGChu3Rr,Dancing Queen,spotify:artist:0LcJLqbBmaGUft1e9Mm8HV,ABBA,spotify:album:1V6a99EbTTIegOhWoPxYI9,Arrival,spotify:artist:0LcJLqbBmaGUft1e9Mm8HV,ABBA,1976,https://i.scdn.co/image/ab67616d0000b27370f7a1b35d5165c85b95a0e0,1,2,230400,https://p.scdn.co/mp3-preview/1116076e3d1538852d6605ada1fd7130c8fc75a5?cid=9950ac751e34487dbbe027c4fd7f8e99,False,84,SEAYD7601020,spotify:user:11135692880,2020-03-10T14:30:53Z,1387986252.0,2024-11-20 21:32:42.998927
spotify:track:3vkQ5DAB1qQMYO4Mr9zJN6,Gimme! Gimme! Gimme! (A Man After Midnight),spotify:artist:0LcJLqbBmaGUft1e9Mm8HV,ABBA,spotify:album:7iLuHJkrb9KHPkMgddYigh,Voulez-Vous,spotify:artist:0LcJLqbBmaGUft1e9Mm8HV,ABBA,1979,https://i.scdn.co/image/ab67616d0000b273aa22899360d8ba6704732dec,1,13,292613,https://p.scdn.co/mp3-preview/02603b1ac0f95d780cdda0f09ed9c19cdb53089f?cid=9950ac751e34487dbbe027c4fd7f8e99,False,80,SEAYD7901120,spotify:user:11135692880,2020-03-10T14:30:57Z,1440816980.0,2024-10-13 21:32:42.998927
spotify:track:2TxCwUlqaOH3TIyJqGgR91,Mamma Mia,spotify:artist:0LcJLqbBmaGUft1e9Mm8HV,ABBA,spotify:album:1kM6xcSYO5ASJaWgygznL7,Abba,spotify:artist:0LcJLqbBmaGUft1e9Mm8HV,ABBA,1975,https://i.scdn.co/image/ab67616d0000b27392d0747a634fcc351c6ac3c2,1,1,213266,https://p.scdn.co/mp3-preview/b578f8867804a1545b49ef6aea52bd0b8ec766d4?cid=9950ac751e34487dbbe027c4fd7f8e99,False,77,SEAYD7501010,spotify:user:11135692880,2020-03-10T14:31:13Z,1422648821.0,2024-12-14 21:32:42.998927
spotify:track:49OMJ1prsRA7ZYgrAjz70c,More Than A Woman,spotify:artist:1LZEQNv7sE11VDY3SdxQeN,Bee Gees,spotify:album:5YHZaCxCuuK81h4Fimb9rT,Greatest,spotify:artist:1LZEQNv7sE11VDY3SdxQeN,Bee Gees,1979,https://i.scdn.co/image/ab67616d0000b27352038992fc6d7868f31d23b7,2,4,197213,https://p.scdn.co/mp3-preview/59dcf7ab85c7a89ce4b5adbf88f6a3aaeab79696?cid=9950ac751e34487dbbe027c4fd7f8e99,False,75,NLF057790033,spotify:user:11135692880,2020-03-10T14:32:18Z,1442259374.0,2024-10-19 21:32:42.998927
spotify:track:2Vnw8zKmjhr1jczUeaqiQg,"Hot Stuff - 12"" Version",spotify:artist:2eogQKWWoohI3BSnoG7E2U,Donna Summer,spotify:album:4h63dypm4IYSGfCDe2Gcz6,Bad Girls (Deluxe Edition),spotify:artist:2eogQKWWoohI3BSnoG7E2U,Donna Summer,1979,https://i.scdn.co/image/ab67616d0000b2734863c8620f7c3fa135068768,2,4,407053,https://p.scdn.co/mp3-preview/d37019bac60be264611d12e4abae9e540541e361?cid=9950ac751e34487dbbe027c4fd7f8e99,False,61,USPR37900068,spotify:user:11135692880,2020-03-10T14:32:27Z,,2024-12-24 21:32:42.998927
spotify:track:3WMbD1OyfKuwWDWMNbPQ4g,Daddy Cool,spotify:artist:54R6Y0I7jGUCveDTtI21nb,Boney M.,spotify:album:1KQUrny9y5zGpktF6hAGd4,Take The Heat Off Me,spotify:artist:54R6Y0I7jGUCveDTtI21nb,Boney M.,1976,https://i.scdn.co/image/ab67616d0000b273dafd1cd6e9537ec8463ea691,1,1,208600,https://p.scdn.co/mp3-preview/03e2b60a6a5c101dc0d41866f2e079d8de4a663b?cid=9950ac751e34487dbbe027c4fd7f8e99,False,69,DEC737600002,spotify:user:11135692880,2020-03-10T14:33:12Z,,2024-12-04 21:32:42.998927
spotify:track:4mn7iv4DYJxPYbPy5R0nPE,"(Shake, Shake, Shake) Shake Your Booty",spotify:artist:3mQBpAOMWYqAZyxtyeo4Lo,KC & The Sunshine Band,spotify:album:7nb5eaxuDO4jbOxk0euRJv,Part 3,spotify:artist:3mQBpAOMWYqAZyxtyeo4Lo,KC & The Sunshine Band,1976,https://i.scdn.co/image/ab67616d0000b273274a11627dcf495bbc0a4b1d,1,4,185640,https://p.scdn.co/mp3-preview/09ff67363b0105db455e2b47089c609af5eb77e3?cid=9950ac751e34487dbbe027c4fd7f8e99,False,54,GBAYE7600024,spotify:user:11135692880,2020-03-10T14:33:52Z,265262304.0,2024-11-25 21:32:42.998927
spotify:track:46eu3SBuFCXWsPT39Yg3tJ,Don't Stop 'Til You Get Enough,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,spotify:album:2ZytN2cY4Zjrr9ukb2rqTP,Off the Wall,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,1979,https://i.scdn.co/image/ab67616d0000b2737027294551db4fda68b5ddac,1,1,365466,https://p.scdn.co/mp3-preview/266818d14bb3fd8ef1cd8f67115f60034a786e22?cid=9950ac751e34487dbbe027c4fd7f8e99,False,74,USSM17900816,spotify:user:11135692880,2020-03-10T14:34:03Z,197991926.0,2024-10-11 21:32:42.998927
spotify:track:2xiOdusRnZezQok1RgLNeS,You Should Be Dancing,spotify:artist:1LZEQNv7sE11VDY3SdxQeN,Bee Gees,spotify:album:4V8z8vZUCyYUBlUI9CfSbY,Children Of The World,spotify:artist:1LZEQNv7sE11VDY3SdxQeN,Bee Gees,1976,https://i.scdn.co/image/ab67616d0000b27345b4e9481e0846c16553a048,1,1,256493,https://p.scdn.co/mp3-preview/c3b1c6ada71b56a43577336144ed45597555459c?cid=9950ac751e34487dbbe027c4fd7f8e99,False,67,NLF057690020,spotify:user:11135692880,2020-03-10T14:34:16Z,,2024-12-19 21:32:42.998927
spotify:track:5IKLwqBQG6KU6MP2zP80Nu,We Are Family - 1995 Remaster,spotify:artist:6gkWznnJkdkwRPVcmnrays,Sister Sledge,spotify:album:4GSidaoqyGNwaG5mNKmuLT,We Are Family (1995 Remaster),spotify:artist:6gkWznnJkdkwRPVcmnrays,Sister Sledge,1979,https://i.scdn.co/image/ab67616d0000b273f66d92378b233aa8253e71d2,1,5,216733,https://p.scdn.co/mp3-preview/c8e62c272be0fd81117f2059aaa6b5eaaa1e5b73?cid=9950ac751e34487dbbe027c4fd7f8e99,False,67,USAT20102166,spotify:user:11135692880,2020-03-10T14:35:06Z,,2024-11-28 21:32:42.998927
spotify:track:0B9x2BRHqj3Qer7biM3pU3,You're The One That I Want - From “Grease”,"spotify:artist:4hKkEHkaqCsyxNxXEsszVH, spotify:artist:4BoRxUdrcgbbq1rxJvvhg9","John Travolta, Olivia Newton-John",spotify:album:5n47Dui0H3pGpZSOxITmoq,Grease - The Original Motion Picture Soundtrack,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,Artisti Vari,1978,https://i.scdn.co/image/ab67616d0000b273b68df485f3304211904548a8,1,4,169840,https://p.scdn.co/mp3-preview/884b80e276aa1c46c5061b205acf1a85fe855e88?cid=9950ac751e34487dbbe027c4fd7f8e99,False,71,NLF057890004,spotify:user:11135692880,2020-03-10T14:35:12Z,,2024-10-08 21:32:42.998927
spotify:track:54OR1VDpfkBuOY5zZjhZAY,YMCA - Original Version 1978,spotify:artist:0dCKce6tJJdHvlWnDMwzPW,Village People,spotify:album:3I3YSq7ArvlwK3l49pq4oE,YMCA,spotify:artist:0dCKce6tJJdHvlWnDMwzPW,Village People,1978,https://i.scdn.co/image/ab67616d0000b273dbf223dbb6abdffa642eb287,1,1,286800,https://p.scdn.co/mp3-preview/142396c7030fbc1c499e193a8f383d78725b430b?cid=9950ac751e34487dbbe027c4fd7f8e99,False,68,FR6V80878846,spotify:user:11135692880,2020-03-10T14:35:32Z,,2024-10-25 21:32:42.998927
spotify:track:3j1fs2X0ibiihnM4Fd4A2D,You Make Me Feel (Mighty Real),spotify:artist:5TGTpu4g8siFOIctZuQO7y,Sylvester,spotify:album:0yltJZ7nTGw97P0Fm7VhX8,Step II,spotify:artist:5TGTpu4g8siFOIctZuQO7y,Sylvester,1978,https://i.scdn.co/image/ab67616d0000b27385ec5c6768d2f1f8cb15c2c2,1,1,395573,https://p.scdn.co/mp3-preview/fd9a9ab4f76df58b59672c8340f9c8dfb4bb17f2?cid=9950ac751e34487dbbe027c4fd7f8e99,False,0,USFI87800059,spotify:user:11135692880,2020-03-10T14:36:15Z,,2024-12-17 21:32:42.998927
spotify:track:3K0SJUQNbOkUprTFcwwAKN,Jungle Boogie,spotify:artist:3VNITwohbvU5Wuy5PC6dsI,Kool & The Gang,spotify:album:3MRgojA0LfPka4RG7aRjsI,Wild And Peaceful,spotify:artist:3VNITwohbvU5Wuy5PC6dsI,Kool & The Gang,1973,https://i.scdn.co/image/ab67616d0000b2734b3787e954c118353100783c,1,3,186533,https://p.scdn.co/mp3-preview/7b39a6b166e78ac552e5180c9d04dd469da05df7?cid=9950ac751e34487dbbe027c4fd7f8e99,False,60,USPR37308011,spotify:user:11135692880,2020-03-10T14:38:32Z,1426972912.0,2024-12-13 21:32:42.998927
spotify:track:5VJjhHyG8NZ5xdgG6uTb3P,Brick House,spotify:artist:6twIAGnYuIT1pncMAsXnEm,Commodores,spotify:album:2tzbNCAUTmW4MIM2Ulvrwl,Commodores,spotify:artist:6twIAGnYuIT1pncMAsXnEm,Commodores,1977,https://i.scdn.co/image/ab67616d0000b27340eea368f4fb5f5ee6dcd9a8,1,6,208893,https://p.scdn.co/mp3-preview/8e3acac4d6f2cda5ad2b8e62cf6ebc8001bcf6f4?cid=9950ac751e34487dbbe027c4fd7f8e99,False,64,USMO17700548,spotify:user:11135692880,2020-03-10T14:39:15Z,,2024-12-25 21:32:42.998927
spotify:track:4z7maGZkAonDlXlwo8q69f,Da Ya Think I'm Sexy?,spotify:artist:2y8Jo9CKhJvtfeKOsYzRdT,Rod Stewart,spotify:album:38tXOrjXUUfQWWV2DRwMio,Blondes Have More Fun,spotify:artist:2y8Jo9CKhJvtfeKOsYzRdT,Rod Stewart,1978,https://i.scdn.co/image/ab67616d0000b273d6806ddfc58bbaa0cb3e9fa5,1,1,331333,https://p.scdn.co/mp3-preview/d7c9823901cd954ea4ecdb90f920f422d7238714?cid=9950ac751e34487dbbe027c4fd7f8e99,False,70,USWB10807926,spotify:user:11135692880,2020-03-10T14:40:20Z,295529658.0,2024-11-14 21:32:42.998927
spotify:track:2AVkArcfALVk2X8sfPRzya,Summer Nights - From “Grease”,"spotify:artist:4hKkEHkaqCsyxNxXEsszVH, spotify:artist:4BoRxUdrcgbbq1rxJvvhg9","John Travolta, Olivia Newton-John",spotify:album:5n47Dui0H3pGpZSOxITmoq,Grease - The Original Motion Picture Soundtrack,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,Artisti Vari,1978,https://i.scdn.co/image/ab67616d0000b273b68df485f3304211904548a8,1,2,216906,https://p.scdn.co/mp3-preview/d850bad5ab67f8475a5d9c72cc98ce48c00f0d9f?cid=9950ac751e34487dbbe027c4fd7f8e99,False,69,NLF057890002,spotify:user:11135692880,2020-03-10T14:42:19Z,,2024-11-03 21:32:42.998927
spotify:track:0xRDqhYsCW6F9LM4s7gY5z,Macho Man,spotify:artist:0dCKce6tJJdHvlWnDMwzPW,Village People,spotify:album:6MB1ND9U8BGyiBv3zx3Zca,San Francisco Macho Man,spotify:artist:0dCKce6tJJdHvlWnDMwzPW,Village People,1978,https://i.scdn.co/image/ab67616d0000b2732e85e4a4d3b2756d6a8f14e4,1,5,321000,https://p.scdn.co/mp3-preview/b9d9cd9e4d0b386b323558f5e2a8d9404baaa19d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,53,FR6V80878887,spotify:user:11135692880,2020-03-10T14:46:36Z,392804861.0,2024-12-22 21:32:42.998927
spotify:track:0SdfUMRHhcjxrMv5d9V1UP,Go West - Original Version 1979,spotify:artist:0dCKce6tJJdHvlWnDMwzPW,Village People,spotify:album:3iF4amlNW1yd9DoZ9WOD1i,Go West In the Navy,spotify:artist:0dCKce6tJJdHvlWnDMwzPW,Village People,1979,https://i.scdn.co/image/ab67616d0000b273e387a0b68cda521a1cc7a743,1,2,250880,https://p.scdn.co/mp3-preview/ce44e4c76016da10852a3efed0babf56cb1cd1a8?cid=9950ac751e34487dbbe027c4fd7f8e99,False,46,FR6V80878841,spotify:user:11135692880,2020-03-10T14:46:50Z,,2024-11-10 21:32:42.998927
spotify:track:4MvGHDenL4t9JW1RHB4rK2,Gotta Go Home,spotify:artist:54R6Y0I7jGUCveDTtI21nb,Boney M.,spotify:album:2S4y0QJV6tC2lEUBfKnXdn,Oceans Of Fantasy,spotify:artist:54R6Y0I7jGUCveDTtI21nb,Boney M.,1979,https://i.scdn.co/image/ab67616d0000b27341f185fc30af51cdba12c4a8,1,2,225626,https://p.scdn.co/mp3-preview/0912539ce5215592e220fac97b60877a09a02a31?cid=9950ac751e34487dbbe027c4fd7f8e99,False,59,DED167800004,spotify:user:11135692880,2020-08-14T14:18:07Z,402636476.0,2024-12-05 21:32:42.998927
spotify:track:3kXoKlD84c6OmIcOLfrfEs,September,spotify:artist:4QQgXkCYTt3BlENzhyNETg,"Earth\, Wind & Fire",spotify:album:3p90GIjEg4gXpnLmwGGvzI,September (sped up + slowed),"spotify:artist:4QQgXkCYTt3BlENzhyNETg, spotify:artist:2FRfJyV85zb19tO6uiXBGl","Earth\, Wind & Fire, sped up + slowed",1978,https://i.scdn.co/image/ab67616d0000b2730faf2fc17446651865ce2282,1,1,216022,https://p.scdn.co/mp3-preview/27390b5ac85b9dd997e8ae98a3356f0dd4a61f51?cid=9950ac751e34487dbbe027c4fd7f8e99,False,84,USSM17800845,spotify:user:11135692880,2023-08-21T10:26:16Z,,2024-11-12 21:32:42.998927
spotify:track:7laNkNLlUbNslPAi8HB1IS,Bella senz'anima,spotify:artist:7iZC2I6gz8gI0BLe2boBZR,Riccardo Cocciante,spotify:album:2NNcni9mDROc7txSZzDRbb,Anima,spotify:artist:7iZC2I6gz8gI0BLe2boBZR,Riccardo Cocciante,1974,https://i.scdn.co/image/ab67616d0000b2735746197b80dbd6aadbf5774f,1,1,274973,https://p.scdn.co/mp3-preview/6712db917efff44c2fbe82a90af998297ffa6f0b?cid=9950ac751e34487dbbe027c4fd7f8e99,False,54,ITB007401175,spotify:user:,1970-01-01T00:00:00Z,,2024-12-23 21:32:42.998927
spotify:track:0C9rBeWAsPhmBeaYKZLN5m,Figli Delle Stelle,spotify:artist:7sCYC6bDTexE400qiLy4oq,Alan Sorrenti,spotify:album:517MxHAODAKO4wAr4pHVAB,Figli Delle Stelle (2005 - Remaster),spotify:artist:7sCYC6bDTexE400qiLy4oq,Alan Sorrenti,1977,https://i.scdn.co/image/ab67616d0000b2733d659811ad168e1a1c46f8be,1,1,275480,https://p.scdn.co/mp3-preview/fde0e61384a641e44c6a0b0e4cca96cf3890779a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,57,ITD000500050,spotify:user:,1970-01-01T00:00:00Z,,2024-10-17 21:32:42.998927
spotify:track:1Y373MqadDRtclJNdnUXVc,Paranoid - 2012 - Remaster,spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,Black Sabbath,spotify:album:6r7LZXAVueS5DqdrvXJJK7,Paranoid (Remaster),spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,Black Sabbath,1970,https://i.scdn.co/image/ab67616d0000b273d5fccf9ce08b6a1e7d12a222,1,2,168405,https://p.scdn.co/mp3-preview/8b4eb14f1ee6731c90c04cf006b3f18fe0cebaa0?cid=9950ac751e34487dbbe027c4fd7f8e99,False,73,USWB11304628,spotify:user:11135692880,2024-10-02T19:49:07Z,,2024-10-21 21:32:42.998927
spotify:track:78lgmZwycJ3nzsdgmPPGNx,Immigrant Song - Remaster,spotify:artist:36QJpDe2go2KgaRleHCDTp,Led Zeppelin,spotify:album:6P5QHz4XtxOmS5EuiGIPut,Led Zeppelin III (Remaster),spotify:artist:36QJpDe2go2KgaRleHCDTp,Led Zeppelin,1970,https://i.scdn.co/image/ab67616d0000b27390a50cfe99a4c19ff3cbfbdb,1,1,146250,https://p.scdn.co/mp3-preview/f50f3416ea0807503e172ba87a92d8047d4f95da?cid=9950ac751e34487dbbe027c4fd7f8e99,False,76,USAT21300934,spotify:user:215jggoqy3fuc4zqw4mkirtuy,2024-10-02T19:49:07Z,,2024-10-23 21:32:42.998927
spotify:track:6zeE5tKyr8Nu882DQhhSQI,Dust in the Wind,spotify:artist:2hl0xAkS2AIRAu23TVMBG1,Kansas,spotify:album:6oU298pdPTCQnMx1PYwyUA,Point Of Know Return (Expanded Edition),spotify:artist:2hl0xAkS2AIRAu23TVMBG1,Kansas,1977,https://i.scdn.co/image/ab67616d0000b27359f0f56a7cd13526b5b4204c,1,7,206266,https://p.scdn.co/mp3-preview/ddfc248171b5199053bafdefbc94ab5b335faa48?cid=9950ac751e34487dbbe027c4fd7f8e99,False,77,USSM10103196,spotify:user:215jggoqy3fuc4zqw4mkirtuy,2024-10-02T19:49:07Z,,2024-12-10 21:32:42.998927
spotify:track:1QFh8OH1e78dGd3VyJZCAC,Boys Don't Cry,spotify:artist:7bu3H8JO7d0UbMoVzbo70s,The Cure,spotify:album:0jYmAPQezr1aG75KerJCdG,Three Imaginary Boys,spotify:artist:7bu3H8JO7d0UbMoVzbo70s,The Cure,1979,https://i.scdn.co/image/ab67616d0000b273ca40908d43a2a80fb34de8a3,2,16,155973,https://p.scdn.co/mp3-preview/f21b8f66129d74e1d13403905e8db9555cbdc7d4?cid=9950ac751e34487dbbe027c4fd7f8e99,False,76,GBALB7800001,spotify:user:,2024-07-12T21:05:49Z,,2024-11-30 21:32:42.998927
spotify:track:5T8EDUDqKcs6OSOwEsfqG7,Don't Stop Me Now - Remastered 2011,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,Queen,spotify:album:2yuTRGIackbcReLUXOYBqU,Jazz (2011 Remaster),spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,Queen,1978,https://i.scdn.co/image/ab67616d0000b2737c39dd133836c2c1c87e34d6,1,12,209413,https://p.scdn.co/mp3-preview/857030fc088d0d4f72f7795b260bb052d20f7146?cid=9950ac751e34487dbbe027c4fd7f8e99,False,82,GBUM71029610,spotify:user:,2023-12-01T18:04:31Z,,2024-10-15 21:32:42.998927
spotify:track:4CJVkjo5WpmUAKp3R44LNb,Sweet Home Alabama,spotify:artist:4MVyzYMgTwdP7Z49wAZHx0,Lynyrd Skynyrd,spotify:album:5rtOJsiDDjA9V5306cyTRS,Second Helping,spotify:artist:4MVyzYMgTwdP7Z49wAZHx0,Lynyrd Skynyrd,1974,https://i.scdn.co/image/ab67616d0000b273bb1c0f2bc558a761eb2d7217,1,1,281147,https://p.scdn.co/mp3-preview/125986ae6eb995983b84776b7e0d368f6a74cbbf?cid=9950ac751e34487dbbe027c4fd7f8e99,False,0,USMC17446153,spotify:user:11135692880,2018-09-03T04:45:14Z,1445663815.0,2024-11-02 21:32:42.998927
spotify:track:01UYpHuzHi4eB9PAbDoPY2,Summer Breeze,spotify:artist:6jdObwsrIjSRnBbMw6lPBj,Seals and Crofts,spotify:album:4dkdQY484elFRfcVNY6uzj,Seals & Crofts' Greatest Hits,spotify:artist:6jdObwsrIjSRnBbMw6lPBj,Seals and Crofts,1977,https://i.scdn.co/image/ab67616d0000b273c0192655ecd04d3a941c3a44,1,9,205480,https://p.scdn.co/mp3-preview/75ca7e25927398abe0404f8a7dfdc2e8d58c8d3f?cid=9950ac751e34487dbbe027c4fd7f8e99,False,61,USWB19901645,spotify:user:11135692880,2018-09-03T04:56:49Z,,2024-11-22 21:32:42.998927
spotify:track:6UpMG6BDOd5xecMTu5r3sj,Firth of Fifth - 2007 Stereo Mix,spotify:artist:3CkvROUTQ6nRi9yQOcsB50,Genesis,spotify:album:1rZGSWC3pMmejDwYG0ZXma,Selling England by the Pound (2007 Stereo Mix),spotify:artist:3CkvROUTQ6nRi9yQOcsB50,Genesis,1973,https://i.scdn.co/image/ab67616d0000b2731b4e7e89ede1a1c06078ff62,1,3,570986,https://p.scdn.co/mp3-preview/e33bfbfecab5feeb6356bb17290f0398a707f955?cid=9950ac751e34487dbbe027c4fd7f8e99,False,47,GBAAA0701761,spotify:user:anedda.matteo3,2024-02-29T08:47:32Z,,2024-12-11 21:32:42.998927
